,track_uri,track_name,artist_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
143,spotify:track:70jjParnrP2X3mOVkoljGE,Ye Not Crazy,Joyner Lucas,"('boston hip hop', 'hip hop', 'pop rap', 'rap')",0.862,0.547,8,-9.557,1,0.333,0.144,0.0,0.0691,0.645,145.191,audio_features,70jjParnrP2X3mOVkoljGE,https://api.spotify.com/v1/tracks/70jjParnrP2X3mOVkoljGE,https://api.spotify.com/v1/audio-analysis/70jjParnrP2X3mOVkoljGE,226759,4
144,spotify:track:2PljnVsnl2PRwCvfhbdQup,Plan B,Megan Thee Stallion,"('dance pop', 'houston rap', 'pop', 'trap queen')",0.787,0.522,8,-5.872,1,0.463,0.0668,0.0,0.108,0.666,170.439,audio_features,2PljnVsnl2PRwCvfhbdQup,https://api.spotify.com/v1/tracks/2PljnVsnl2PRwCvfhbdQup,https://api.spotify.com/v1/audio-analysis/2PljnVsnl2PRwCvfhbdQup,163765,4
145,spotify:track:5vhrsx08dHh2QcVh1Rsiwt,LONDON (feat. J. Cole),BIA,"('pop', 'pop rap', 'r&b', 'rap latina', 'trap queen')",0.644,0.671,11,-5.156,0,0.315,0.0225,0.0,0.0855,0.563,132.001,audio_features,5vhrsx08dHh2QcVh1Rsiwt,https://api.spotify.com/v1/tracks/5vhrsx08dHh2QcVh1Rsiwt,https://api.spotify.com/v1/audio-analysis/5vhrsx08dHh2QcVh1Rsiwt,250723,4
146,spotify:track:2BxboWjnfktO1E9HGfPXq1,Wheelie (feat. 21 Savage),Latto,"('pop', 'r&b', 'trap queen')",0.911,0.667,1,-6.606,1,0.277,0.0313,0.0,0.0854,0.78,147.976,audio_features,2BxboWjnfktO1E9HGfPXq1,https://api.spotify.com/v1/tracks/2BxboWjnfktO1E9HGfPXq1,https://api.spotify.com/v1/audio-analysis/2BxboWjnfktO1E9HGfPXq1,170270,4
147,spotify:track:7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Coi Leray,"('new jersey underground rap', 'pop rap', 'r&b', 'trap queen', 'viral rap')",0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,audio_features,7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/tracks/7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/audio-analysis/7LczcBaamU9pTkV4Cl9NyX,178413,4
148,spotify:track:7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Coi Leray,"('new jersey underground rap', 'pop rap', 'r&b', 'trap queen', 'viral rap')",0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,audio_features,7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/tracks/7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/audio-analysis/7LczcBaamU9pTkV4Cl9NyX,178413,4
149,spotify:track:7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Coi Leray,"('new jersey underground rap', 'pop rap', 'r&b', 'trap queen', 'viral rap')",0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,audio_features,7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/tracks/7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/audio-analysis/7LczcBaamU9pTkV4Cl9NyX,178413,4
150,spotify:track:7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Coi Leray,"('new jersey underground rap', 'pop rap', 'r&b', 'trap queen', 'viral rap')",0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,audio_features,7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/tracks/7LczcBaamU9pTkV4Cl9NyX,https://api.spotify.com/v1/audio-analysis/7LczcBaamU9pTkV4Cl9NyX,178413,4
151,spotify:track:3z8OCUCuwJop3DB4tIMsRX,Beat The Streets,Tee Grizzley,"('detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",0.747,0.665,5,-7.197,0,0.167,0.0783,1.58e-06,0.786,0.76,144.013,audio_features,3z8OCUCuwJop3DB4tIMsRX,https://api.spotify.com/v1/tracks/3z8OCUCuwJop3DB4tIMsRX,https://api.spotify.com/v1/audio-analysis/3z8OCUCuwJop3DB4tIMsRX,154881,4
152,spotify:track:41jxlPqpPqiky977DkJrpY,Trust Nothing (feat. Moneybagg Yo),King Von,"('chicago rap',)",0.941,0.514,1,-6.778,1,0.329,0.153,1.82e-06,0.104,0.573,126.046,audio_features,41jxlPqpPqiky977DkJrpY,https://api.spotify.com/v1/tracks/41jxlPqpPqiky977DkJrpY,https://api.spotify.com/v1/audio-analysis/41jxlPqpPqiky977DkJrpY,185213,4
153,spotify:track:0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,"('bronx drill', 'new york drill')",0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,audio_features,0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/tracks/0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/audio-analysis/0RkCnqwF8Tfl2QGPZwopyk,118249,4
154,spotify:track:0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,"('bronx drill', 'new york drill')",0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,audio_features,0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/tracks/0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/audio-analysis/0RkCnqwF8Tfl2QGPZwopyk,118249,4
155,spotify:track:0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,"('bronx drill', 'new york drill')",0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,audio_features,0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/tracks/0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/audio-analysis/0RkCnqwF8Tfl2QGPZwopyk,118249,4
156,spotify:track:0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,"('bronx drill', 'new york drill')",0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,audio_features,0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/tracks/0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/audio-analysis/0RkCnqwF8Tfl2QGPZwopyk,118249,4
157,spotify:track:4wJKTG3bAleqUXmylh83Id,[Admire Her] (with Gunna),Bas,"('hip hop', 'queens hip hop', 'rap', 'southern hip hop', 'sudanese hip hop', 'sudanese pop', 'trap', 'underground hip hop')",0.883,0.507,1,-7.188,0,0.244,0.366,0.0,0.136,0.294,138.008,audio_features,4wJKTG3bAleqUXmylh83Id,https://api.spotify.com/v1/tracks/4wJKTG3bAleqUXmylh83Id,https://api.spotify.com/v1/audio-analysis/4wJKTG3bAleqUXmylh83Id,157777,4
158,spotify:track:3zQ61IRdlSbEyYQlwQZZxS,We Go Up (feat. Fivio Foreign),Nicki Minaj,"('dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop')",0.707,0.909,2,-3.501,1,0.261,0.413,0.0,0.305,0.703,145.014,audio_features,3zQ61IRdlSbEyYQlwQZZxS,https://api.spotify.com/v1/tracks/3zQ61IRdlSbEyYQlwQZZxS,https://api.spotify.com/v1/audio-analysis/3zQ61IRdlSbEyYQlwQZZxS,255189,4
159,spotify:track:7BbaIYAdi3pg4MGl6PHwPv,Monëy so big,Yeat,"('pluggnb',)",0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,audio_features,7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/tracks/7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/audio-analysis/7BbaIYAdi3pg4MGl6PHwPv,160052,4
160,spotify:track:7BbaIYAdi3pg4MGl6PHwPv,Monëy so big,Yeat,"('pluggnb',)",0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,audio_features,7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/tracks/7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/audio-analysis/7BbaIYAdi3pg4MGl6PHwPv,160052,4
161,spotify:track:7BbaIYAdi3pg4MGl6PHwPv,Monëy so big,Yeat,"('pluggnb',)",0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,audio_features,7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/tracks/7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/audio-analysis/7BbaIYAdi3pg4MGl6PHwPv,160052,4
162,spotify:track:7BbaIYAdi3pg4MGl6PHwPv,Monëy so big,Yeat,"('pluggnb',)",0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,audio_features,7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/tracks/7BbaIYAdi3pg4MGl6PHwPv,https://api.spotify.com/v1/audio-analysis/7BbaIYAdi3pg4MGl6PHwPv,160052,4
163,spotify:track:6ZjP85QdIaiTojLrKixvbT,Krazy Krazy,Nardo Wick,"('florida rap', 'rap', 'trap')",0.593,0.818,11,-5.332,1,0.306,0.00207,7.57e-06,0.291,0.385,162.036,audio_features,6ZjP85QdIaiTojLrKixvbT,https://api.spotify.com/v1/tracks/6ZjP85QdIaiTojLrKixvbT,https://api.spotify.com/v1/audio-analysis/6ZjP85QdIaiTojLrKixvbT,141934,4
164,spotify:track:1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),Dreamville,"('hip hop', 'rap', 'underground hip hop')",0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,audio_features,1BzXvBpIFWJgu0P8P6xmP4,https://api.spotify.com/v1/tracks/1BzXvBpIFWJgu0P8P6xmP4,https://api.spotify.com/v1/audio-analysis/1BzXvBpIFWJgu0P8P6xmP4,309323,4
165,spotify:track:6f44p3Kc4ayD9VtbC9Clkr,"Come On, Let's Go (with Nigo)","Tyler, The Creator","('hip hop', 'rap')",0.732,0.734,11,-7.968,1,0.0974,0.136,0.000901,0.165,0.488,145.722,audio_features,6f44p3Kc4ayD9VtbC9Clkr,https://api.spotify.com/v1/tracks/6f44p3Kc4ayD9VtbC9Clkr,https://api.spotify.com/v1/audio-analysis/6f44p3Kc4ayD9VtbC9Clkr,199500,4
166,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,"('album rock', 'glam rock', 'hard rock', 'metal', 'rock')",0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,audio_features,6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4
167,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,"('neo mellow', 'permanent wave', 'pop rock')",0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533,3
168,spotify:track:776AftMmFFAWUIEAb3lHhw,ZITTI E BUONI,Måneskin,"('indie rock italiano', 'italian pop')",0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,audio_features,776AftMmFFAWUIEAb3lHhw,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,194787,4
169,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,"('australian rock', 'hard rock', 'rock')",0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
170,spotify:track:0gucTLf7trAf37Ua1uAyAu,Smells Like Teen Spirit - Remastered,Nirvana,"('grunge', 'permanent wave', 'rock')",0.489,0.918,1,-4.502,1,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,audio_features,0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/tracks/0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/audio-analysis/0gucTLf7trAf37Ua1uAyAu,300893,4
171,spotify:track:3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,"('alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock')",0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4
172,spotify:track:10nyNJ6zNy2YVYLrcwLccB,No Surprises,Radiohead,"('alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock')",0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4
173,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,"('classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock')",0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3
174,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,"('album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock')",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
175,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,"('classic rock', 'permanent wave', 'punk', 'rock')",0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987,4
176,spotify:track:5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin,"('album rock', 'classic rock', 'hard rock', 'rock')",0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
177,spotify:track:11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,"('grunge', 'permanent wave', 'rock')",0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4
178,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,"('glam metal', 'rock')",0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4
179,spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,"('australian rock', 'hard rock', 'rock')",0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
180,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,"('album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock')",0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
181,spotify:track:4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,Queen,"('classic rock', 'glam rock', 'rock')",0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,audio_features,4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,354320,4
182,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,"('beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock')",0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
183,spotify:track:3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,"('glam metal', 'hard rock', 'rock')",0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4
184,spotify:track:7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,"('album rock', 'classic rock', 'hard rock', 'metal', 'rock')",0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4
185,spotify:track:07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,"('album rock', 'glam rock', 'hard rock', 'metal', 'rock')",0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
186,spotify:track:3IyCL4Em1GOpNGDf451Hg1,Could Have Been Me,The Struts,"('glam rock', 'modern alternative rock', 'modern rock')",0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,audio_features,3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/tracks/3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/audio-analysis/3IyCL4Em1GOpNGDf451Hg1,187653,4
187,spotify:track:7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,"('album rock', 'birmingham metal', 'hard rock', 'metal', 'rock')",0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4
188,spotify:track:2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,"('alternative metal', 'nu metal', 'post-grunge', 'rap metal')",0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4
189,spotify:track:1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,"('new wave', 'permanent wave', 'rock', 'uk post-punk')",0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,audio_features,1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/audio-analysis/1QFh8OH1e78dGd3VyJZCAC,155973,4
190,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Dream On,Aerosmith,"('album rock', 'classic rock', 'hard rock', 'rock')",0.393,0.433,5,-10.045,0,0.0255,0.39,8.41e-05,0.234,0.238,79.588,audio_features,3tAQNhm1o0kzldsI5QkrB1,https://api.spotify.com/v1/tracks/3tAQNhm1o0kzldsI5QkrB1,https://api.spotify.com/v1/audio-analysis/3tAQNhm1o0kzldsI5QkrB1,267307,4
191,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,Pixies,"('alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock')",0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,audio_features,7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/audio-analysis/7wCmS9TTVUcIhRalDYFgPy,234973,4
192,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,"('modern rock', 'rock')",0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4
193,spotify:track:40i81AcCCxiVEFUWElcjZC,Sarcasm,Get Scared,"('metalcore', 'modern rock', 'rock', 'screamo')",0.387,0.929,7,-4.825,0,0.161,0.00238,7.22e-06,0.314,0.591,180.359,audio_features,40i81AcCCxiVEFUWElcjZC,https://api.spotify.com/v1/tracks/40i81AcCCxiVEFUWElcjZC,https://api.spotify.com/v1/audio-analysis/40i81AcCCxiVEFUWElcjZC,198080,4
194,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,Dire Straits,"('album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock')",0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4
195,spotify:track:0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,"('glam metal', 'rock')",0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4
196,spotify:track:1brpdmqkx3kSxyqzqXfW7J,Heaven's On Fire,KISS,"('album rock', 'glam rock', 'hard rock', 'metal', 'rock')",0.679,0.866,0,-6.053,1,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,audio_features,1brpdmqkx3kSxyqzqXfW7J,https://api.spotify.com/v1/tracks/1brpdmqkx3kSxyqzqXfW7J,https://api.spotify.com/v1/audio-analysis/1brpdmqkx3kSxyqzqXfW7J,201400,4
197,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,Guns N' Roses,"('glam metal', 'hard rock', 'rock')",0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,audio_features,0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/tracks/0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/audio-analysis/0bVtevEgtDIeRjCJbK3Lmv,272027,4
198,spotify:track:4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,"('album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock')",0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4
199,spotify:track:2AkmdLbVKS1steeZdy8H1l,I Want To Break Free - Single Remix,Queen,"('classic rock', 'glam rock', 'rock')",0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,audio_features,2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/tracks/2AkmdLbVKS1steeZdy8H1l,https://api.spotify.com/v1/audio-analysis/2AkmdLbVKS1steeZdy8H1l,258013,4
200,spotify:track:3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,Muse,"('modern rock', 'permanent wave', 'rock')",0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
201,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & The Blackhearts,"('glam punk', 'rock')",0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
